-4.47176	4.33389	10	7	-36.0
-4.36326	4.34098	12	7	-38.0
-4.25125	4.34321	14	7	-40.0
-4.13707	4.34826	17	7	-35.0
-4.02675	4.35094	19	6	-38.0
-3.90825	4.36438	21	6	-38.0
-3.8035	4.36487	23	6	-39.0
-3.69688	4.3645	26	6	-36.0
-3.5894	4.35246	28	6	-35.0
-3.47864	4.34014	30	7	-36.0
-3.36354	4.3289	32	7	-35.0
-3.2512	4.32578	34	7	-36.0
-3.14694	4.30573	37	7	-36.0
-3.03165	4.30233	39	7	-35.0
-2.92396	4.29409	41	8	-35.0
-2.80503	4.31107	43	7	-35.0
-2.69145	4.30625	46	7	-33.0
-2.56733	4.30131	48	7	-31.0
-2.44895	4.2943	51	8	-33.0
-2.33787	4.29545	53	8	-32.0
-2.23245	4.29355	55	8	-33.0
-2.11172	4.29856	57	8	-33.0
-1.99642	4.29721	60	8	-35.0
-1.87748	4.2944	62	8	-31.0
-1.76639	4.28237	64	8	-31.0
-1.64635	4.26645	67	8	-31.0
-1.54133	4.25286	69	8	-30.0
-1.42842	4.23064	71	9	-29.0
-1.31839	4.21432	73	9	-30.0
-1.20612	4.21012	75	9	-31.0
-1.10433	4.22036	77	9	-30.0
-0.999	4.22971	80	9	-33.0
-0.893663	4.22926	82	9	-31.0
-0.781052	4.22168	84	9	-30.0
-0.686787	4.18041	86	10	-30.0
-0.642524	4.067	87	12	-32.0
-0.604118	3.95714	87	14	-31.0
-0.573964	3.81746	88	17	-31.0
-0.597429	3.71069	88	19	-32.0
-0.679666	3.67703	86	20	-31.0
-0.785221	3.70166	84	19	-31.0
-0.885311	3.71849	82	19	-30.0
-0.988868	3.74149	80	19	-31.0
-1.10532	3.75557	77	18	-31.0
-1.23012	3.77069	75	18	-31.0
-1.36568	3.78596	72	18	-31.0
-1.48795	3.80251	70	17	-31.0
-1.60069	3.81531	67	17	-31.0
-1.70199	3.81881	65	17	-31.0
-1.81237	3.82951	63	17	-32.0
-1.93431	3.84174	61	17	-33.0
-2.04325	3.84913	59	17	-33.0
-2.15622	3.85908	56	16	-32.0
-2.28675	3.86941	54	16	-34.0
-2.40017	3.87841	51	16	-34.0
-2.51948	3.86803	49	16	-36.0
-2.63621	3.87946	47	16	-39.0
-2.75691	3.88783	44	16	-35.0
-2.86059	3.88748	42	16	-37.0
-2.97806	3.89799	40	16	-38.0
-3.08885	3.89638	38	16	-33.0
-3.2069	3.90772	35	15	-38.0
-3.33337	3.90565	33	15	-41.0
-3.44444	3.92255	31	15	-36.0
-3.55168	3.93849	28	15	-38.0
-3.66499	3.87323	26	16	-39.0
-3.80043	3.88695	23	16	-37.0
-3.91449	3.90402	21	15	-40.0
-4.01617	3.92199	19	15	-40.0
-4.13781	3.94188	17	15	-42.0
-4.24486	3.93842	15	15	-38.0
-4.36363	3.94689	12	15	-37.0
-4.47218	3.90967	10	15	-34.0
-4.50665	3.80175	9	17	-34.0
-4.51984	3.69751	9	20	-34.0
-4.5434	3.58203	9	22	-34.0
-4.55126	3.45715	8	24	-34.0
-4.44909	3.40979	11	25	-35.0
-4.33735	3.41157	13	25	-36.0
-4.23162	3.41962	15	25	-35.0
-4.11416	3.42849	17	25	-34.0
-3.99994	3.43286	20	25	-35.0
