-2.8365	2.69254	43	40	-24.0
-2.75391	2.76869	44	38	-25.0
-2.68961	2.86129	46	36	-24.0
-2.60042	2.97939	47	34	-22.0
-2.50474	3.08112	49	32	-24.0
-2.4225	3.15694	51	30	-23.0
-2.31253	3.24262	53	29	-27.0
-2.21992	3.30383	55	27	-26.0
-2.11241	3.37052	57	26	-28.0
-1.9875	3.43218	60	25	-30.0
-1.88874	3.47354	62	24	-29.0
-1.78328	3.51722	64	23	-30.0
-1.6802	3.54075	66	23	-31.0
-1.54896	3.56459	69	22	-29.0
-1.42945	3.59666	71	22	-31.0
-1.31991	3.61868	73	21	-31.0
-1.20851	3.63543	75	21	-31.0
-1.0779	3.66271	78	20	-31.0
-0.954422	3.68418	80	20	-31.0
-0.858979	3.74427	82	19	-29.0
-0.788316	3.82609	84	17	-29.0
-0.729741	3.92332	85	15	-29.0
-0.684933	4.03954	86	13	-31.0
-0.641597	4.13527	87	11	-33.0
-0.722415	4.19791	85	10	-31.0
-0.834481	4.22364	83	9	-31.0
-0.956362	4.22904	80	9	-30.0
-1.0721	4.22784	78	9	-30.0
-1.18795	4.23019	76	9	-29.0
-1.31656	4.23575	73	9	-26.0
-1.44294	4.23854	71	9	-28.0
-1.576	4.25073	68	8	-28.0
-1.70129	4.27333	65	8	-26.0
-1.80762	4.28436	63	8	-26.0
-1.91563	4.28553	61	8	-28.0
-2.05368	4.29373	58	8	-27.0
-2.16188	4.29636	56	8	-28.0
-2.26975	4.30116	54	7	-22.0
-2.38005	4.30994	52	7	-23.0
-2.48134	4.31653	50	7	-18.0
-2.58933	4.32426	48	7	-17.0
-2.71721	4.31853	45	7	-16.0
-2.82999	4.32752	43	7	-16.0
-2.94296	4.33701	41	7	-16.0
-3.06812	4.35017	38	6	-20.0
-3.1884	4.36114	36	6	-21.0
-3.2998	4.37066	34	6	-24.0
-3.40726	4.3751	31	6	-25.0
-3.5332	4.37986	29	6	-25.0
-3.66022	4.3823	26	6	-28.0
-3.81389	4.38705	23	6	-28.0
-3.94071	4.39474	21	6	-29.0
-4.07995	4.39398	18	6	-27.0
-4.19193	4.40522	16	5	-28.0
-4.31941	4.41867	13	5	-34.0
-4.39196	4.35423	12	6	-31.0
-4.4238	4.2383	11	9	-23.0
-4.43967	4.12687	11	11	-25.0
-4.47719	3.99678	10	14	-27.0
-4.377	3.96316	12	14	-29.0
-4.24921	3.9526	15	14	-30.0
-4.1416	3.93585	17	15	-28.0
-4.02782	3.9235	19	15	-27.0
-3.90384	3.9097	21	15	-27.0
-3.78976	3.90582	24	15	-28.0
-3.68901	3.86531	26	16	-24.0
-3.60009	3.80682	27	17	-23.0
-3.51636	3.74158	29	19	-21.0
-3.40747	3.66326	31	20	-20.0
-3.31595	3.59565	33	22	-17.0
-3.2158	3.55028	35	22	-15.0
-3.09102	3.52796	38	23	-15.0
-2.97498	3.53274	40	23	-16.0
-2.86956	3.55098	42	22	-17.0
-2.7691	3.58724	44	22	-18.0
-2.67247	3.63498	46	21	-20.0
-2.57791	3.67264	48	20	-20.0
-2.48084	3.70092	50	19	-22.0
-2.37387	3.71486	52	19	-23.0
-2.258	3.72912	54	19	-25.0
-2.14949	3.7648	57	18	-26.0
-2.02379	3.77357	59	18	-27.0
-1.90006	3.7733	61	18	-26.0
-1.791	3.80809	64	17	-26.0
-1.68452	3.80177	66	17	-27.0
-1.57736	3.7925	68	18	-26.0
-1.45774	3.77968	70	18	-27.0
-1.32599	3.78824	73	18	-28.0
-1.20481	3.79816	75	18	-29.0
-1.06935	3.80241	78	17	-29.0
-0.948176	3.79978	81	18	-30.0
-0.840284	3.80057	83	17	-28.0
-0.746836	3.76516	85	18	-31.0
-0.736196	3.66073	85	20	-30.0
-0.689615	3.55679	86	22	-31.0
-0.678761	3.45148	86	24	-31.0
-0.786583	3.41759	84	25	-33.0
-0.900791	3.39743	81	26	-29.0
-1.01487	3.37865	79	26	-30.0
-1.12439	3.36994	77	26	-28.0
-1.26243	3.37306	74	26	-28.0
-1.37306	3.38251	72	26	-29.0
-1.50238	3.3881	69	26	-29.0
-1.61085	3.391	67	26	-30.0
-1.71839	3.39468	65	26	-29.0
-1.82062	3.39709	63	26	-30.0
-1.92577	3.40616	61	25	-31.0
-2.04536	3.41738	59	25	-29.0
-2.16397	3.42083	56	25	-27.0
-2.27833	3.42121	54	25	-26.0
-2.38757	3.4158	52	25	-25.0
-2.49528	3.40818	50	25	-23.0
-2.61527	3.40518	47	25	-21.0
-2.73114	3.4064	45	25	-20.0
-2.85377	3.40632	42	25	-19.0
-2.96751	3.41506	40	25	-19.0
-3.07948	3.42687	38	25	-21.0
-3.22036	3.4321	35	25	-22.0
-3.34584	3.4384	33	25	-23.0
-3.47043	3.43038	30	25	-23.0
-3.59637	3.43437	28	25	-27.0
-3.70955	3.43948	25	25	-26.0
-3.82961	3.44597	23	25	-27.0
-3.95274	3.47427	20	24	-26.0
-4.05472	3.52171	18	23	-27.0
-4.17613	3.57159	16	22	-28.0
-4.30607	3.59938	13	22	-28.0
-4.44293	3.60196	11	21	-30.0
-4.50723	3.5306	9	23	-28.0
-4.53137	3.42972	9	25	-29.0
-4.56237	3.29835	8	28	-30.0
-4.59265	3.19303	8	30	-30.0
-4.60863	3.08138	7	32	-30.0
-4.5993	2.96859	8	34	-28.0
-4.53904	2.90409	9	35	-25.0
-4.41178	2.88874	11	36	-28.0
-4.30169	2.89327	13	36	-28.0
-4.179	2.89531	16	36	-27.0
-4.06175	2.88718	18	36	-23.0
-3.94971	2.8825	21	36	-24.0
-3.83342	2.88473	23	36	-24.0
-3.70853	2.89705	25	36	-24.0
-3.5701	2.9087	28	35	-25.0
-3.43185	2.92135	31	35	-23.0
-3.31868	2.92417	33	35	-23.0
-3.192	2.92125	36	35	-25.0
-3.06627	2.91451	38	35	-26.0
-2.92804	2.89323	41	36	-27.0
-2.81167	2.88631	43	36	-26.0
-2.69539	2.88521	46	36	-26.0
-2.56863	2.87506	48	36	-27.0
-2.4284	2.85872	51	36	-30.0
-2.30586	2.80475	53	37	-30.0
-2.2161	2.73709	55	39	-31.0
-2.13691	2.6373	57	41	-32.0
-2.07674	2.54377	58	43	-32.0
-1.99255	2.45895	60	44	-32.0
-1.88644	2.39182	62	46	-30.0
-1.76779	2.3486	64	47	-31.0
-1.66886	2.30861	66	47	-31.0
-1.52673	2.26936	69	48	-32.0
-1.40371	2.25145	71	48	-35.0
-1.29736	2.24005	74	49	-31.0
-1.18354	2.23145	76	49	-32.0
-1.07027	2.21734	78	49	-33.0
-0.94839	2.21041	81	49	-33.0
-0.836397	2.19698	83	50	-34.0
-0.835806	2.19598	83	50	-33.0
-0.976471	2.19966	80	50	-34.0
-1.0778	2.19712	78	50	-33.0
-1.19918	2.20195	76	49	-33.0
-1.31189	2.2117	73	49	-32.0
-1.42167	2.22426	71	49	-33.0
-1.53243	2.23358	69	49	-32.0
-1.63867	2.23727	67	49	-29.0
-1.75259	2.23684	64	49	-30.0
-1.8804	2.24023	62	49	-30.0
-2.00724	2.24506	59	49	-30.0
-2.12094	2.25567	57	48	-29.0
-2.24707	2.26766	55	48	-29.0
-2.37885	2.28573	52	48	-29.0
-2.49803	2.30275	50	47	-28.0
-2.61061	2.3091	47	47	-28.0
-2.73891	2.31878	45	47	-29.0
-2.8735	2.32901	42	47	-28.0
-3.00718	2.33511	39	47	-27.0
-3.13801	2.34997	37	47	-25.0
-3.25027	2.35675	34	46	-25.0
-3.36262	2.36606	32	46	-25.0
-3.47958	2.37795	30	46	-26.0
-3.59177	2.3939	28	46	-25.0
-3.70473	2.40359	25	45	-25.0
-3.84718	2.41713	23	45	-26.0
-3.95948	2.42413	20	45	-31.0
-4.08589	2.42015	18	45	-24.0
-4.2115	2.42244	15	45	-26.0
-4.33977	2.45795	13	44	-28.0
-4.41173	2.44665	11	45	-32.0
-4.45709	2.3372	10	47	-32.0
-4.50745	2.21357	9	49	-32.0
-4.5512	2.07451	8	52	-33.0
-4.49671	2.00305	10	53	-27.0
-4.37228	1.97774	12	54	-27.0
-4.23396	1.96333	15	54	-28.0
-4.11985	1.95911	17	54	-29.0
-4.00677	1.95135	19	54	-28.0
-3.89359	1.94316	22	55	-27.0
-3.76594	1.94491	24	55	-28.0
-3.63429	1.92792	27	55	-27.0
-3.57484	1.86221	28	56	-26.0
-3.44997	1.84582	31	57	-27.0
-3.34444	1.83154	33	57	-27.0
-3.22797	1.88264	35	56	-28.0
-3.11602	1.86838	37	56	-30.0
-3.00259	1.85823	39	56	-29.0
-2.88363	1.82181	42	57	-30.0
-2.75712	1.81514	44	57	-31.0
-2.64355	1.80571	47	57	-31.0
-2.52546	1.80349	49	57	-30.0
-2.40624	1.79325	51	58	-35.0
-2.29186	1.78806	54	58	-31.0
-2.17425	1.78933	56	58	-30.0
-2.06111	1.78466	58	58	-34.0
-1.94745	1.78594	61	58	-31.0
-1.81337	1.79168	63	58	-33.0
-1.68594	1.78792	66	58	-34.0
-1.56693	1.80363	68	57	-33.0
-1.4607	1.79944	70	58	-41.0
-1.32728	1.79223	73	58	-45.0
-1.20508	1.79611	75	58	-39.0
-1.07241	1.78678	78	58	-38.0
-0.965676	1.77528	80	58	-33.0
-0.857826	1.74635	82	59	-38.0
-0.811803	1.64377	83	61	-38.0
-0.732536	1.53502	85	63	-33.0
-0.73861	1.4083	85	65	-35.0
-0.773891	1.30922	84	67	-36.0
-0.892261	1.3062	82	67	-35.0
-1.0309	1.30625	79	67	-33.0
-1.15653	1.32086	76	67	-34.0
-1.28873	1.31711	74	67	-34.0
-1.40208	1.32062	71	67	-35.0
-1.53649	1.3166	69	67	-32.0
-1.6496	1.31537	67	67	-32.0
-1.76208	1.31217	64	67	-32.0
-1.88271	1.27927	62	68	-32.0
-2.02602	1.27014	59	68	-31.0
-2.1328	1.26525	57	68	-31.0
-2.26283	1.26109	54	68	-30.0
-2.40945	1.27027	51	68	-32.0
-2.54226	1.28816	49	68	-32.0
-2.66296	1.31643	46	67	-31.0
-2.77242	1.34055	44	67	-29.0
-2.89923	1.35372	42	66	-31.0
-3.02568	1.3661	39	66	-31.0
-3.14296	1.3739	37	66	-30.0
-3.25785	1.38754	34	66	-29.0
-3.37017	1.40296	32	65	-29.0
-3.47395	1.40519	30	65	-29.0
-3.60683	1.41295	27	65	-31.0
-3.74612	1.41462	25	65	-31.0
-3.87944	1.42364	22	65	-31.0
-4.00625	1.42658	19	65	-32.0
-4.12282	1.42931	17	65	-29.0
-4.23774	1.43194	15	65	-30.0
-4.35111	1.44018	12	65	-31.0
-4.49322	1.45518	10	64	-32.0
-4.60338	1.43563	7	65	-35.0
-4.66179	1.33314	6	67	-34.0
-4.66519	1.17852	6	70	-35.0
-4.66152	1.04397	6	73	-36.0
-4.6574	0.932416	6	75	-35.0
-4.56285	0.882466	8	76	-31.0
-4.42564	0.852071	11	76	-30.0
-4.30951	0.830888	13	77	-34.0
-4.20267	0.825802	15	77	-31.0
-4.07616	0.822004	18	77	-30.0
-3.96209	0.825259	20	77	-30.0
-3.84817	0.823433	23	77	-30.0
-3.73602	0.810176	25	77	-31.0
-3.62697	0.790894	27	78	-32.0
-3.51775	0.763964	29	78	-33.0
-3.4065	0.743635	31	79	-33.0
-3.27937	0.726131	34	79	-33.0
-3.16641	0.71582	36	79	-32.0
-3.04033	0.706498	39	79	-33.0
-2.92394	0.720289	41	79	-33.0
-2.78046	0.720381	44	79	-34.0
-2.64089	0.715557	47	79	-31.0
-2.50779	0.723077	49	79	-34.0
-2.39564	0.732964	52	79	-33.0
-2.28057	0.759816	54	78	-32.0
-2.14738	0.774165	57	78	-34.0
-2.0272	0.773356	59	78	-33.0
-1.88483	0.777382	62	78	-35.0
-1.74793	0.749312	65	79	-38.0
-1.61552	0.730831	67	79	-34.0
-1.48132	0.722805	70	79	-38.0
-1.35425	0.714938	72	79	-36.0
-1.2445	0.712139	75	79	-34.0
-1.11657	0.707851	77	79	-38.0
-0.99791	0.692689	80	80	-38.0
-0.879702	0.652673	82	80	-38.0
-0.813768	0.553254	83	82	-36.0
-0.766071	0.458199	84	84	-38.0
-0.743794	0.336285	85	87	-42.0
-0.739357	0.223133	85	89	-41.0
-0.769108	0.101553	84	91	-37.0
-0.824458	0.113015	83	91	-38.0
-0.928721	0.104063	81	91	-35.0
-1.04369	0.106476	79	91	-37.0
-1.16427	0.109005	76	91	-36.0
-1.26316	0.139052	74	91	-35.0
-1.39039	0.1429	72	91	-35.0
-1.50492	0.146	69	91	-35.0
-1.62421	0.158625	67	90	-34.0
-1.76139	0.179149	64	90	-36.0
-1.88992	0.202406	62	89	-34.0
-1.99493	0.220374	60	89	-34.0
-2.10733	0.237228	57	89	-34.0
-2.21615	0.254019	55	88	-35.0
-2.32908	0.264265	53	88	-34.0
-2.45451	0.277758	50	88	-33.0
-2.57702	0.286319	48	88	-34.0
-2.70264	0.301294	45	87	-35.0
-2.84889	0.314623	43	87	-34.0
-2.99069	0.316662	40	87	-36.0
-3.11057	0.323462	37	87	-33.0
-3.21362	0.329479	35	87	-34.0
-3.34386	0.337484	33	87	-34.0
-3.48358	0.346984	30	87	-34.0
-3.61865	0.348817	27	87	-31.0
-3.74479	0.361088	25	86	-33.0
-3.85729	0.373428	22	86	-32.0
-3.97071	0.382439	20	86	-33.0
-4.09633	0.398362	18	86	-33.0
-4.22378	0.416865	15	85	-32.0
-4.36014	0.437131	12	85	-33.0
-4.48628	0.448902	10	85	-31.0
-4.49592	0.431316	10	85	-31.0
-4.36895	0.429805	12	85	-35.0
-4.24418	0.42679	15	85	-33.0
-4.12212	0.426795	17	85	-33.0
-4.01344	0.415728	19	85	-32.0
-3.89499	0.397513	22	86	-33.0
-3.7971	0.373709	24	86	-35.0
-3.69114	0.346713	26	87	-32.0
-3.59022	0.307109	28	87	-34.0
-3.50417	0.245927	29	89	-35.0
-3.4246	0.151161	31	90	-34.0
-3.38002	0.045444	32	93	-36.0
-3.341	-0.0692972	33	95	-35.0
-3.27827	-0.17688	34	97	-36.0
-3.19622	-0.259169	36	99	-36.0
-3.09952	-0.318788	38	100	-35.0
-2.99015	-0.360362	40	101	-35.0
-2.87164	-0.380118	42	101	-36.0
-2.76643	-0.364968	44	101	-38.0
-2.63201	-0.340333	47	100	-36.0
-2.51681	-0.336238	49	100	-36.0
-2.39154	-0.332397	52	100	-37.0
-2.27652	-0.341632	54	100	-36.0
-2.14662	-0.343479	57	100	-36.0
-2.01917	-0.349184	59	100	-35.0
-1.90752	-0.354721	61	101	-36.0
-1.79291	-0.345991	64	100	-34.0
-1.67629	-0.348972	66	100	-40.0
-1.56198	-0.33379	68	100	-36.0
-1.45342	-0.269444	70	99	-37.0
-1.34614	-0.222823	73	98	-33.0
-1.23615	-0.221682	75	98	-44.0
-1.12511	-0.252152	77	99	-39.0
-1.01457	-0.26629	79	99	-43.0
-0.911969	-0.289893	81	99	-42.0
-0.797677	-0.345119	84	100	-45.0
-0.732756	-0.433814	85	102	-42.0
-0.691249	-0.548464	86	104	-40.0
-0.695164	-0.672432	86	107	-42.0
-0.696853	-0.786781	86	109	-38.0
-0.708892	-0.921252	85	112	-43.0
-0.711666	-1.04346	85	114	-42.0
-0.830784	-1.04411	83	114	-37.0
-0.933536	-1.03776	81	114	-38.0
-1.03898	-1.05206	79	115	-38.0
-1.16925	-1.05127	76	115	-36.0
-1.22819	-0.909686	75	112	-38.0
-1.36491	-0.903531	72	112	-38.0
-1.47308	-0.890525	70	111	-38.0
-1.5822	-0.840783	68	110	-36.0
-1.69237	-0.822614	66	110	-36.0
-1.80621	-0.804023	63	110	-34.0
-1.93537	-0.789288	61	109	-35.0
-2.04509	-0.783223	59	109	-35.0
-2.16961	-0.76734	56	109	-39.0
-2.28006	-0.770035	54	109	-34.0
-2.39127	-0.770908	52	109	-32.0
-2.50876	-0.776407	49	109	-37.0
-2.62272	-0.774471	47	109	-35.0
-2.74878	-0.767788	45	109	-36.0
-2.88575	-0.751834	42	109	-38.0
-2.99891	-0.74692	40	108	-38.0
-3.13894	-0.745155	37	108	-37.0
-3.25347	-0.743676	34	108	-36.0
-3.379	-0.729887	32	108	-34.0
-3.51731	-0.712346	29	108	-42.0
-3.63033	-0.697421	27	107	-40.0
-3.77069	-0.687367	24	107	-41.0
-3.88754	-0.681899	22	107	-47.0
-3.99176	-0.676388	20	107	-42.0
-4.10094	-0.673263	17	107	-42.0
-4.21473	-0.670184	15	107	-44.0
-4.32351	-0.674976	13	107	-45.0
-4.43715	-0.672251	11	107	-44.0
