-0.769645	4.20334	84	9	-36.0
-0.908953	4.20635	81	9	-37.0
-1.04001	4.20857	79	9	-34.0
-1.16582	4.21742	76	9	-35.0
-1.3011	4.23407	73	9	-33.0
-1.42582	4.24586	71	9	-34.0
-1.53458	4.24062	69	9	-33.0
-1.63773	4.24687	67	9	-32.0
-1.77753	4.25277	64	8	-33.0
-1.88833	4.25113	62	8	-34.0
-2.0088	4.25578	59	8	-35.0
-2.11789	4.26018	57	8	-34.0
-2.22637	4.26488	55	8	-32.0
-2.34864	4.27734	53	8	-34.0
-2.45079	4.29378	50	8	-34.0
-2.5638	4.30703	48	7	-32.0
-2.66379	4.31425	46	7	-33.0
-2.77137	4.31701	44	7	-33.0
-2.88523	4.32288	42	7	-33.0
-2.99824	4.33016	40	7	-33.0
-3.11384	4.34141	37	7	-33.0
-3.25001	4.35192	34	6	-32.0
-3.35784	4.35374	32	6	-32.0
-3.47004	4.34498	30	7	-31.0
-3.58248	4.34518	28	7	-33.0
-3.6999	4.34571	26	7	-33.0
-3.80726	4.36786	23	6	-33.0
-3.92613	4.36586	21	6	-33.0
-4.06681	4.36376	18	6	-33.0
-4.16185	4.3079	16	7	-32.0
-4.27751	4.31953	14	7	-33.0
-4.37844	4.3372	12	7	-34.0
-4.4858	4.38568	10	6	-34.0
-4.47286	4.25769	10	8	-35.0
-4.47567	4.13115	10	11	-38.0
-4.50076	4.02323	9	13	-35.0
-4.39536	3.99312	12	14	-32.0
-4.28353	3.97795	14	14	-32.0
-4.1658	3.95752	16	14	-31.0
-4.05301	3.91534	18	15	-31.0
-3.91385	3.89591	21	16	-34.0
-3.78246	3.88479	24	16	-33.0
-3.65016	3.86633	26	16	-33.0
-3.53757	3.85119	29	16	-30.0
-3.40485	3.84688	31	17	-33.0
-3.27304	3.82952	34	17	-33.0
-3.13869	3.81857	37	17	-32.0
-3.01979	3.80941	39	17	-31.0
-2.90535	3.80456	41	17	-32.0
-2.78045	3.8213	44	17	-32.0
-2.64643	3.81923	47	17	-33.0
-2.53252	3.81781	49	17	-36.0
-2.4096	3.81415	51	17	-33.0
-2.28267	3.81398	54	17	-31.0
-2.17443	3.81388	56	17	-32.0
-2.05553	3.81343	58	17	-32.0
-1.93501	3.81408	61	17	-31.0
-1.80955	3.81941	63	17	-32.0
-1.67111	3.8252	66	17	-33.0
-1.557	3.82757	68	17	-34.0
-1.43294	3.81914	71	17	-33.0
-1.29241	3.81449	74	17	-37.0
-1.16728	3.79635	76	18	-37.0
-1.05503	3.78281	78	18	-36.0
-0.94909	3.74137	81	19	-38.0
-0.835627	3.69341	83	20	-38.0
-0.79252	3.59507	84	22	-35.0
-0.78389	3.48198	84	24	-35.0
-0.775147	3.37164	84	26	-38.0
-0.884993	3.36521	82	26	-32.0
-0.995871	3.34394	80	27	-41.0
-1.11282	3.33068	77	27	-34.0
-1.22741	3.32803	75	27	-31.0
-1.35157	3.33284	72	27	-33.0
-1.46357	3.33727	70	27	-31.0
-1.58253	3.34408	68	27	-35.0
-1.72272	3.35004	65	26	-31.0
-1.85024	3.36037	62	26	-38.0
-1.97679	3.36631	60	26	-29.0
-2.09038	3.37063	58	26	-28.0
-2.20438	3.35194	55	26	-30.0
-2.3371	3.35738	53	26	-30.0
-2.46216	3.36977	50	26	-31.0
-2.57458	3.38251	48	26	-31.0
-2.6873	3.39292	46	26	-30.0
-2.82014	3.42019	43	25	-30.0
-2.9463	3.42338	41	25	-30.0
