-0.924208	4.24019	81	9	-34.0
-0.791987	4.24365	84	9	-34.0
-0.672635	4.24324	86	9	-36.0
-0.794605	4.23903	84	9	-34.0
-0.91616	4.23914	81	9	-34.0
-1.03839	4.25701	79	8	-34.0
-1.16395	4.26317	76	8	-35.0
-1.27965	4.27263	74	8	-35.0
-1.40643	4.28085	71	8	-36.0
-1.53211	4.29712	69	8	-34.0
-1.64051	4.30415	67	7	-35.0
-1.76171	4.32064	64	7	-34.0
-1.87092	4.33426	62	7	-31.0
-1.98974	4.34646	60	7	-31.0
-2.12852	4.27564	57	8	-34.0
-2.23699	4.27685	55	8	-33.0
-2.34738	4.2877	53	8	-31.0
-2.46675	4.29023	50	8	-31.0
-2.58098	4.31176	48	7	-35.0
-2.69448	4.33255	46	7	-32.0
-2.81994	4.33857	43	7	-32.0
-2.91879	4.37007	41	6	-32.0
-3.03804	4.37873	39	6	-31.0
-3.17013	4.34596	36	7	-33.0
-3.27861	4.34964	34	7	-31.0
-3.38132	4.34594	32	7	-31.0
-3.4901	4.3491	30	7	-32.0
-3.5999	4.37689	28	6	-31.0
-3.71554	4.39302	25	6	-31.0
-3.82345	4.39881	23	6	-32.0
-3.92449	4.42905	21	5	-32.0
-4.04419	4.43651	19	5	-31.0
-4.1509	4.42257	16	5	-31.0
-4.27407	4.43026	14	5	-34.0
-4.29021	4.3982	14	6	-37.0
-4.31158	4.28527	13	8	-34.0
-4.35246	4.1745	12	10	-37.0
-4.38032	4.0664	12	12	-35.0
-4.37526	3.96238	12	14	-33.0
-4.37365	3.96622	12	14	-33.0
-4.25692	3.95885	14	14	-34.0
-4.15387	3.96849	16	14	-33.0
-4.03991	3.968	19	14	-34.0
-3.93301	3.96619	21	14	-32.0
-3.80845	3.96489	23	14	-32.0
-3.69183	3.94664	26	15	-33.0
-3.56136	3.93309	28	15	-31.0
-3.43996	3.90965	31	15	-30.0
-3.32514	3.88476	33	16	-32.0
-3.21264	3.87284	35	16	-31.0
-3.09723	3.87309	38	16	-31.0
-2.97807	3.86233	40	16	-30.0
-2.86366	3.83192	42	17	-30.0
-2.7498	3.81874	45	17	-31.0
-2.63807	3.84566	47	17	-31.0
-2.51414	3.8507	49	16	-31.0
-2.38757	3.83956	52	17	-30.0
-2.25759	3.83395	54	17	-30.0
-2.12535	3.82227	57	17	-30.0
-2.01366	3.80646	59	17	-30.0
