-2.37166	2.15635	52	50	-30.0
-2.47056	2.11809	50	51	-27.0
-2.57292	2.07776	48	52	-27.0
-2.67663	2.03564	46	53	-34.0
-2.76956	1.99389	44	54	-34.0
-2.85335	1.9189	42	55	-29.0
-2.90683	1.81972	41	57	-23.0
-2.94867	1.72064	41	59	-23.0
-2.99679	1.63026	40	61	-23.0
-3.03475	1.52928	39	63	-23.0
-3.06002	1.4264	38	65	-24.0
-3.10347	1.33065	37	67	-23.0
-3.12917	1.22705	37	69	-30.0
-3.16022	1.11709	36	71	-30.0
-3.18639	1.01059	36	73	-30.0
-3.2136	0.897918	35	76	-27.0
-3.23962	0.790739	35	78	-27.0
-3.26609	0.682906	34	80	-30.0
-3.3091	0.580838	33	82	-31.0
-3.37899	0.486085	32	84	-31.0
-3.45154	0.405559	30	85	-33.0
-3.53788	0.345271	29	87	-30.0
-3.63177	0.283511	27	88	-35.0
-3.73875	0.262113	25	88	-31.0
-3.84304	0.236755	23	89	-30.0
-3.94588	0.210404	21	89	-35.0
-4.03643	0.246535	19	89	-38.0
-4.14273	0.23924	17	89	-35.0
-4.24722	0.244473	15	89	-34.0
-4.34982	0.295547	13	88	-34.0
-4.45542	0.309486	10	87	-34.0
-4.55467	0.337315	8	87	-34.0
-4.66153	0.352604	6	86	-33.0
-4.76831	0.367524	4	86	-30.0
-4.87217	0.36886	2	86	-32.0
-4.97119	0.406888	0	85	-34.0
-4.96454	0.412502	0	85	-31.0
-4.93214	0.437007	1	85	-30.0
-4.87891	0.522846	2	83	-29.0
-4.85957	0.622838	2	81	-28.0
-4.81092	0.709842	3	79	-28.0
-4.79223	0.81033	4	77	-29.0
-4.77255	0.916996	4	75	-29.0
-4.74347	1.02099	5	73	-29.0
-4.71885	1.13736	5	71	-30.0
-4.70258	1.24528	5	69	-30.0
-4.69612	1.36136	6	66	-29.0
-4.69536	1.46944	6	64	-30.0
-4.69153	1.58005	6	62	-30.0
-4.68829	1.69032	6	60	-31.0
-4.69148	1.8032	6	57	-31.0
-4.67915	1.9129	6	55	-30.0
-4.67049	2.0406	6	53	-30.0
-4.65869	2.15468	6	50	-32.0
-4.65771	2.26429	6	48	-30.0
-4.64743	2.38308	7	46	-31.0
-4.64275	2.49964	7	44	-32.0
-4.63538	2.61438	7	41	-32.0
-4.62759	2.73313	7	39	-32.0
-4.62215	2.85106	7	36	-32.0
-4.61551	2.96995	7	34	-31.0
-4.61476	3.0992	7	32	-32.0
-4.61032	3.20695	7	29	-32.0
-4.60732	3.33033	7	27	-34.0
-4.61147	3.45045	7	24	-34.0
-4.61493	3.56032	7	22	-33.0
-4.62162	3.67053	7	20	-34.0
-4.60648	3.77504	7	18	-38.0
-4.58606	3.89175	8	16	-36.0
-4.57126	4.00136	8	13	-34.0
-4.55661	4.11858	8	11	-39.0
-4.52852	4.23001	9	9	-34.0
-4.47262	4.31664	10	7	-37.0
-4.36869	4.37412	12	6	-33.0
-4.26071	4.39885	14	6	-35.0
-4.13471	4.40388	17	5	-39.0
-4.02833	4.40016	19	5	-32.0
-3.92512	4.37995	21	6	-32.0
-3.83613	4.32261	23	7	-40.0
-3.8835	4.23005	22	9	-43.0
-3.92946	4.10328	21	11	-35.0
-3.98123	4.00168	20	13	-40.0
-4.01818	3.90141	19	15	-33.0
