-4.72607	0.99373	5	74	-13.0
-4.72462	0.882873	5	76	-13.0
-4.73019	0.781088	5	78	-25.0
-4.72957	0.670974	5	80	-25.0
-4.69343	0.565462	6	82	-25.0
-4.68782	0.570273	6	82	-25.0
-4.6877	0.679443	6	80	-25.0
-4.68729	0.793806	6	78	-24.0
-4.67283	0.920377	6	75	-24.0
-4.66414	1.02792	6	73	-24.0
-4.65196	1.13578	6	71	-24.0
-4.64714	1.24457	7	69	-24.0
-4.65182	1.35126	6	66	-24.0
-4.6619	1.45938	6	64	-24.0
-4.66757	1.56154	6	62	-24.0
-4.67502	1.66989	6	60	-24.0
-4.67926	1.78397	6	58	-23.0
-4.67048	1.89617	6	56	-23.0
-4.66779	1.99755	6	54	-23.0
-4.65943	2.10563	6	51	-23.0
-4.64853	2.2227	7	49	-23.0
-4.63859	2.32969	7	47	-23.0
-4.64207	2.43567	7	45	-23.0
-4.64303	2.54894	7	43	-23.0
-4.64613	2.66266	7	40	-32.0
-4.6554	2.77332	6	38	-32.0
-4.64498	2.89524	7	36	-32.0
-4.63519	3.04607	7	33	-32.0
-4.62672	3.1508	7	30	-32.0
-4.61612	3.2598	7	28	-32.0
-4.56013	3.36502	8	26	-32.0
-4.54362	3.49089	9	24	-28.0
-4.58258	3.59139	8	22	-28.0
-4.57506	3.71049	8	19	-28.0
-4.56973	3.82546	8	17	-28.0
-4.56049	3.93643	8	15	-31.0
-4.55384	4.05505	8	12	-31.0
-4.54352	4.17429	9	10	-31.0
-4.51077	4.27855	9	8	-27.0
-4.38864	4.28421	12	8	-33.0
-4.26606	4.27857	14	8	-33.0
-4.12496	4.28831	17	8	-29.0
-4.1345	4.17905	17	10	-33.0
-4.13833	4.07826	17	12	-33.0
-4.14237	3.96493	17	14	-33.0
-4.13888	3.85899	17	16	-33.0
-4.11791	3.74708	17	19	-33.0
-4.11294	3.6263	17	21	-33.0
-4.11295	3.51975	17	23	-25.0
-4.14933	3.42411	17	25	-25.0
-4.16324	3.31184	16	27	-25.0
-4.16591	3.20484	16	29	-25.0
-4.17271	3.10048	16	31	-25.0
-4.17781	2.99513	16	34	-25.0
-4.18372	2.88645	16	36	-25.0
-4.18646	2.77581	16	38	-22.0
-4.18422	2.65915	16	40	-30.0
-4.18489	2.55048	16	42	-27.0
-4.18902	2.44005	16	45	-27.0
-4.18896	2.32377	16	47	-27.0
-4.17614	2.21227	16	49	-27.0
-4.17334	2.09054	16	52	-27.0
-4.1711	1.98661	16	54	-20.0
-4.1656	1.87025	16	56	-20.0
-4.16235	1.76355	16	58	-20.0
-4.17107	1.63547	16	61	-20.0
-4.17945	1.5107	16	63	-20.0
-4.18766	1.39983	16	66	-20.0
-4.18531	1.2899	16	68	-20.0
-4.19373	1.16742	16	70	-20.0
-4.20075	1.03923	15	73	-20.0
-4.20572	0.92045	15	75	-20.0
-4.21172	0.797833	15	78	-20.0
-4.21511	0.6871	15	80	-20.0
-4.21404	0.585151	15	82	-20.0
-4.20623	0.581106	15	82	-20.0
-4.20627	0.578085	15	82	-20.0
-4.20324	0.692786	15	80	-16.0
-4.19976	0.813976	16	77	-16.0
-4.20314	0.926435	15	75	-16.0
-4.15568	0.955302	16	74	-16.0
-4.03255	0.935228	19	75	-16.0
-3.9099	0.905692	21	75	-16.0
-2.60732	1.29263	47	68	-20.0
-2.63234	1.188	47	70	-20.0
-2.65161	1.07014	46	72	-20.0
-2.67465	0.960247	46	74	-20.0
-2.69792	0.855044	46	76	-20.0
