-2.74788	-0.197956	45	97	-29.0
-2.75645	-0.301788	44	100	-29.0
-2.7665	-0.424574	44	102	-29.0
-2.77006	-0.533206	44	104	-33.0
-2.77862	-0.637808	44	106	-33.0
-2.81413	-0.735326	43	108	-30.0
-2.92959	-0.733077	41	108	-27.0
-3.03861	-0.731201	39	108	-27.0
-3.14469	-0.730417	37	108	-26.0
-3.25313	-0.730202	34	108	-26.0
-3.3678	-0.730404	32	108	-25.0
-3.48079	-0.726029	30	108	-29.0
-3.59753	-0.721869	28	108	-29.0
-3.71233	-0.721278	25	108	-29.0
-3.81809	-0.7343	23	108	-44.0
-3.9254	-0.732795	21	108	-41.0
-4.02894	-0.730002	19	108	-41.0
-4.1447	-0.727121	17	108	-41.0
-4.25095	-0.730582	14	108	-43.0
-4.35761	-0.729556	12	108	-43.0
-4.46475	-0.72865	10	108	-43.0
-4.56641	-0.739807	8	108	-39.0
-4.46122	-0.741026	10	108	-40.0
-4.35555	-0.742625	12	108	-39.0
-4.24368	-0.744631	15	108	-39.0
-4.14024	-0.746677	17	108	-44.0
-4.03799	-0.751241	19	109	-44.0
-3.93246	-0.753557	21	109	-44.0
-3.82486	-0.756093	23	109	-44.0
-3.7223	-0.749884	25	108	-40.0
-3.61287	-0.752004	27	109	-40.0
-3.51276	-0.756754	29	109	-40.0
-3.40695	-0.755226	31	109	-25.0
-3.30134	-0.753879	33	109	-25.0
-3.19148	-0.752634	36	109	-27.0
-3.0865	-0.756427	38	109	-27.0
-2.98065	-0.755879	40	109	-27.0
-2.8707	-0.755309	42	109	-27.0
-2.76147	-0.756662	44	109	-27.0
-2.65717	-0.756582	46	109	-28.0
-2.54749	-0.756604	49	109	-28.0
-2.44382	-0.747718	51	108	-30.0
-2.34258	-0.747508	53	108	-30.0
-2.23555	-0.747386	55	108	-32.0
-2.13425	-0.747388	57	108	-32.0
-2.05059	-0.787615	58	109	-34.0
-1.93426	-0.790763	61	109	-34.0
-1.81859	-0.793894	63	109	-33.0
-1.7155	-0.773165	65	109	-33.0
-1.6022	-0.774169	67	109	-43.0
-1.48634	-0.775103	70	109	-32.0
-1.38026	-0.795936	72	109	-32.0
-1.26448	-0.800091	74	110	-32.0
-1.15171	-0.804001	76	110	-34.0
-1.05522	-0.75338	78	109	-37.0
-1.01947	-0.649386	79	106	-37.0
-1.01596	-0.526014	79	104	-37.0
