-0.94089	4.23715	81	9	-40.0
-0.93737	4.23686	81	9	-39.0
-0.820877	4.23163	83	9	-35.0
-0.709887	4.2269	85	9	-35.0
-0.82038	4.22618	83	9	-36.0
-0.938679	4.23155	81	9	-33.0
-1.06567	4.24543	78	9	-33.0
-1.18396	4.25198	76	8	-34.0
-1.30209	4.25776	73	8	-32.0
-1.42443	4.26413	71	8	-32.0
-1.56159	4.2691	68	8	-31.0
-1.6762	4.27584	66	8	-32.0
-1.80031	4.28364	63	8	-31.0
-1.913	4.28963	61	8	-30.0
-2.02701	4.29808	59	8	-28.0
-2.14785	4.30157	57	7	-28.0
-2.25659	4.30988	54	7	-27.0
-2.37025	4.31706	52	7	-26.0
-2.48015	4.3188	50	7	-27.0
-2.60453	4.32191	47	7	-26.0
-2.70021	4.26416	45	8	-25.0
-2.80332	4.26069	43	8	-24.0
-2.90149	4.30935	41	7	-24.0
-3.04478	4.31965	39	7	-22.0
-3.14557	4.36815	37	6	-23.0
-3.25425	4.37415	34	6	-23.0
-3.38323	4.38155	32	6	-22.0
-3.50354	4.38736	29	6	-22.0
-3.61682	4.39313	27	6	-22.0
-3.74389	4.39347	25	6	-22.0
-3.8578	4.39917	22	6	-24.0
-3.96376	4.40655	20	5	-23.0
-4.08622	4.41951	18	5	-22.0
-4.18946	4.42672	16	5	-23.0
-4.32789	4.40375	13	5	-25.0
-4.42968	4.41005	11	5	-25.0
-4.45821	4.31451	10	7	-23.0
-4.45776	4.18722	10	10	-21.0
-4.48403	4.05637	10	12	-22.0
-4.45891	3.94862	10	15	-26.0
-4.37215	3.89192	12	16	-25.0
-4.26019	3.82982	14	17	-21.0
-4.26899	3.81438	14	17	-24.0
-4.2452	3.82532	15	17	-24.0
-4.10879	3.84574	17	17	-19.0
-3.98802	3.85428	20	16	-19.0
-3.87495	3.87396	22	16	-18.0
-3.77173	3.89845	24	16	-18.0
-3.6492	3.89836	27	16	-21.0
-3.53302	3.90389	29	15	-18.0
-3.41314	3.89123	31	16	-21.0
-3.29983	3.87976	34	16	-24.0
-3.18493	3.8705	36	16	-22.0
-3.05865	3.85735	38	16	-26.0
-2.95452	3.86487	40	16	-28.0
-2.82787	3.85284	43	16	-28.0
-2.68595	3.8371	46	17	-28.0
-2.54614	3.82707	49	17	-31.0
-2.44084	3.83573	51	17	-31.0
-2.32713	3.83059	53	17	-30.0
-2.21357	3.82493	55	17	-32.0
-2.07651	3.81544	58	17	-31.0
-1.96618	3.80921	60	17	-31.0
-1.85116	3.8195	62	17	-32.0
-1.71001	3.80872	65	17	-31.0
-1.59676	3.8015	68	17	-32.0
-1.47039	3.79114	70	18	-33.0
-1.36733	3.77598	72	18	-36.0
-1.22706	3.76393	75	18	-37.0
-1.1096	3.75905	77	18	-33.0
-0.99067	3.75149	80	18	-35.0
-0.870908	3.72133	82	19	-31.0
-0.768723	3.68951	84	20	-35.0
-0.672536	3.63374	86	21	-31.0
-0.620507	3.49549	87	24	-33.0
-0.609338	3.37916	87	26	-32.0
-0.700045	3.32802	85	27	-33.0
-0.803511	3.2971	83	28	-31.0
-0.907354	3.2942	81	28	-35.0
-1.03112	3.29762	79	28	-31.0
-1.14828	3.32796	77	27	-31.0
-1.28907	3.33256	74	27	-31.0
-1.40545	3.37669	71	26	-31.0
-1.53226	3.38314	69	26	-31.0
-1.66872	3.36045	66	26	-30.0
-1.78467	3.35285	64	26	-31.0
-1.91862	3.35349	61	26	-28.0
-2.04388	3.36532	59	26	-29.0
-2.18415	3.36582	56	26	-29.0
-2.2856	3.38014	54	26	-28.0
-2.3991	3.38055	52	26	-28.0
-2.50722	3.38424	49	26	-27.0
-2.63329	3.38552	47	26	-26.0
-2.74607	3.38465	45	26	-24.0
-2.85767	3.38575	42	26	-22.0
-2.96089	3.44717	40	25	-17.0
-3.05984	3.52975	38	23	-14.0
-3.15751	3.61062	36	21	-15.0
-3.25511	3.66745	34	20	-14.0
-3.35369	3.72062	32	19	-33.0
-3.47035	3.7496	30	19	-33.0
-3.59515	3.75344	28	18	-24.0
-3.70554	3.7285	25	19	-25.0
-3.84835	3.7022	23	19	-24.0
-3.93119	3.63767	21	21	-25.0
-4.02498	3.55093	19	22	-24.0
-4.11758	3.47089	17	24	-28.0
-4.19997	3.4048	16	25	-24.0
-4.30959	3.4195	13	25	-26.0
-4.41995	3.42963	11	25	-28.0
-4.52565	3.39653	9	26	-24.0
-4.55586	3.29474	8	28	-26.0
-4.5805	3.18374	8	30	-25.0
-4.59182	3.05202	8	32	-26.0
-4.59061	2.92973	8	35	-25.0
-4.49286	2.89336	10	36	-26.0
-4.35218	2.8893	12	36	-25.0
-4.22942	2.8741	15	36	-21.0
-4.11639	2.86949	17	36	-19.0
-3.99692	2.87315	20	36	-18.0
-3.86321	2.86963	22	36	-18.0
-3.73834	2.89542	25	36	-19.0
-3.6245	2.89437	27	36	-21.0
-3.49678	2.9093	30	35	-20.0
-3.35345	2.89991	32	36	-26.0
-3.22176	2.8925	35	36	-27.0
-3.10762	2.88691	37	36	-30.0
-2.9928	2.8811	40	36	-29.0
